"post_id","persons_id"
"2834","379"
"2835","379"
"2835","1606"
"2836","379"
"2836","794"
"2837","379"
"2838","379"
"2838","2364"
"2839","379"
"2839","2365"
"2840","233"
"2840","234"
"2840","235"
"2840","236"
"2840","404"
"2840","1033"
"2840","1462"
"2841","2107"
"2842","1028"
"2842","2366"
"2843","743"
"2844","213"
"2844","371"
"2844","665"
"2844","1432"
"2844","1462"
"2844","1690"
"2844","1860"
"2845","113"
"2845","1244"
"2846","121"
"2846","512"
"2847","238"
"2847","244"
"2847","1015"
"2848","1381"
"2849","2367"
"2850","794"
"2851","749"
"2851","1462"
"2851","2368"
"2852","1058"
"2852","2369"
"2853","448"
"2854","329"
"2854","1151"
"2855","329"
"2856","329"
"2856","349"
"2856","353"
"2856","887"
"2857","1046"
"2857","1462"
"2858","443"
"2858","1381"
"2859","274"
"2859","329"
"2859","331"
"2859","985"
"2860","722"
"2861","263"
"2862","199"
"2862","548"
"2862","600"
"2863","82"
"2863","2340"
"2865","2370"
"2866","1462"
"2866","2352"
"2867","113"
"2867","201"
"2867","557"
"2867","560"
"2867","721"
"2867","722"
"2867","1151"
"2867","1379"
"2867","2371"
"2867","2372"
"2867","2373"
"2867","2374"
"2868","523"
"2868","653"
"2868","669"
"2868","743"
"2869","743"
"2870","113"
"2870","2375"
"2870","2376"
"2871","113"
"2871","1972"
"2872","434"
"2872","512"
"2872","552"
"2872","697"
"2872","744"
"2872","804"
"2872","819"
"2872","820"
"2872","1185"
"2872","1344"
"2872","1483"
"2873","198"
"2873","274"
"2873","329"
"2873","744"
"2873","1055"
"2874","443"
"2874","2377"
"2875","1344"
"2876","383"
"2877","237"
"2878","28"
"2878","201"
"2878","466"
"2878","2112"
"2880","113"
"2880","351"
"2880","1261"
"2881","103"
"2881","182"
"2881","351"
"2881","616"
"2881","741"
"2881","760"
"2881","1088"
"2881","1582"
"2881","1585"
"2881","1592"
"2881","1599"
"2881","1607"
"2881","1613"
"2881","1624"
"2881","1631"
"2882","108"
"2882","2344"
"2883","744"
"2884","207"
"2884","232"
"2884","744"
"2884","758"
"2886","722"
"2886","1256"
"2886","1257"
"2886","1379"
"2887","744"
"2887","798"
"2887","1207"
"2887","1550"
"2888","744"
"2890","523"
"2890","1256"
"2890","1257"
"2890","1379"
"2891","329"
"2891","571"
"2891","1028"
"2891","1059"
"2891","1160"
"2891","1244"
"2891","2378"
"2892","744"
"2892","1467"
"2893","939"
"2894","1024"
"2894","1025"
"2894","1541"
"2895","121"
"2895","744"
"2895","820"
"2895","1467"
"2896","744"
"2896","1466"
"2896","1492"
"2897","215"
"2897","2379"
"2898","2380"
"2899","379"
"2900","379"
"2901","379"
"2901","2124"
"2901","2381"
"2902","798"
"2902","1652"
"2902","2382"
"2903","1466"
"2904","458"
"2905","1652"
"2906","1520"
"2906","1607"
"2906","1672"
"2907","379"
"2907","816"
"2907","2124"
"2908","106"
"2908","287"
"2908","523"
"2908","1606"
"2908","1631"
"2908","2383"
"2909","1520"
"2909","2384"
"2910","523"
"2910","1567"
"2910","1836"
"2910","2385"
"2911","244"
"2911","2386"
"2912","561"
"2912","662"
"2912","744"
"2913","390"
"2913","744"
"2913","1272"
"2914","744"
"2914","863"
"2915","523"
"2915","2420"
"2916","182"
"2916","559"
"2916","1019"
"2916","1365"
"2916","1626"
"2916","1836"
"2916","2145"
"2916","2288"
"2916","2387"
"2917","846"
"2917","1607"
"2918","1074"
"2918","2388"
"2919","1074"
"2920","743"
"2921","132"
"2921","198"
"2921","744"
"2921","1160"
"2921","1462"
"2921","2169"
"2921","2353"
"2921","2390"
"2922","744"
"2922","1105"
"2923","113"
"2923","198"
"2923","329"
"2923","351"
"2923","822"
"2923","923"
"2923","1462"
"2924","1569"
"2925","616"
"2925","767"
"2925","1044"
"2925","1046"
"2925","1462"
"2925","1610"
"2925","1626"
"2926","113"
"2926","464"
"2926","1428"
"2926","1653"
"2928","479"
"2929","388"
"2929","1624"
"2929","1628"
"2929","2391"
"2931","28"
"2931","351"
"2931","1588"
"2931","1626"
"2931","1628"
"2932","394"
"2932","777"
"2932","781"
"2932","1486"
"2932","1582"
"2932","1599"
"2932","1601"
"2932","1606"
"2932","1616"
"2933","1088"
"2933","1582"
"2934","1582"
"2935","321"
"2935","322"
"2935","669"
"2935","1582"
"2935","1606"
"2935","1623"
"2935","1631"
"2935","1692"
"2935","1693"
"2936","27"
"2936","103"
"2936","278"
"2936","279"
"2936","280"
"2936","282"
"2936","363"
"2936","669"
"2936","766"
"2936","795"
"2936","798"
"2936","1025"
"2936","1199"
"2936","1265"
"2936","1267"
"2936","1341"
"2936","1349"
"2936","1422"
"2936","1442"
"2936","1473"
"2936","1498"
"2936","1525"
"2936","1544"
"2936","1582"
"2936","1624"
"2936","1631"
"2936","1694"
"2937","798"
"2938","27"
"2938","51"
"2938","171"
"2938","521"
"2938","661"
"2938","795"
"2938","798"
"2938","1050"
"2938","1051"
"2938","1267"
"2938","1543"
"2938","1544"
"2938","1582"
"2938","1591"
"2938","1599"
"2938","1601"
"2938","1605"
"2938","1606"
"2938","1616"
"2938","1619"
"2938","1624"
"2938","1633"
"2939","27"
"2939","167"
"2939","321"
"2939","322"
"2939","576"
"2939","628"
"2939","658"
"2939","795"
"2939","798"
"2939","1088"
"2939","1201"
"2939","1359"
"2939","1423"
"2939","1495"
"2939","1544"
"2939","1582"
"2939","1601"
"2939","1605"
"2939","1606"
"2939","1624"
"2939","1631"
"2939","1695"
"2939","1696"
"2939","1698"
"2940","660"
"2940","668"
"2940","798"
"2940","1069"
"2940","1088"
"2940","1523"
"2940","1544"
"2940","1582"
"2940","1624"
"2941","1442"
"2941","1768"
"2942","798"
"2942","1582"
"2943","799"
"2943","1582"
"2943","1633"
"2943","1636"
"2944","27"
"2944","344"
"2944","795"
"2944","798"
"2944","1067"
"2944","1084"
"2944","1245"
"2944","1250"
"2944","1606"
"2945","27"
"2945","148"
"2945","351"
"2945","367"
"2945","438"
"2945","515"
"2945","546"
"2945","658"
"2945","665"
"2945","666"
"2945","668"
"2945","669"
"2945","670"
"2945","795"
"2945","798"
"2945","966"
"2945","1084"
"2945","1304"
"2945","1544"
"2945","1580"
"2945","1582"
"2945","1606"
"2945","1626"
"2945","1631"
"2945","1699"
"2946","74"
"2946","138"
"2946","658"
"2946","1502"
"2946","1504"
"2946","1505"
"2946","1544"
"2946","1582"
"2946","1606"
"2946","1631"
"2946","1701"
"2947","798"
"2947","1580"
"2947","1582"
"2947","1606"
"2947","1615"
"2947","1618"
"2948","546"
"2948","657"
"2948","669"
"2948","798"
"2948","1215"
"2948","1421"
"2948","1580"
"2948","1582"
"2948","1606"
"2948","1623"
"2949","27"
"2949","1580"
"2949","1582"
"2949","1606"
"2949","1623"
"2949","1626"
"2949","1631"
"2950","1051"
"2950","1580"
"2950","1582"
"2950","1601"
"2950","1619"
"2950","1624"
"2951","27"
"2951","203"
"2951","1051"
"2951","1582"
"2951","1616"
"2951","1623"
"2951","1626"
"2951","1631"
"2952","18"
"2952","171"
"2952","313"
"2952","319"
"2952","320"
"2952","341"
"2952","343"
"2952","351"
"2952","546"
"2952","710"
"2952","798"
"2952","923"
"2952","1042"
"2952","1051"
"2952","1099"
"2952","1151"
"2952","1152"
"2952","1155"
"2952","1179"
"2952","1544"
"2952","1582"
"2952","1591"
"2952","1601"
"2952","1619"
"2952","1624"
"2952","1631"
"2953","18"
"2953","64"
"2953","282"
"2953","319"
"2953","351"
"2953","367"
"2953","923"
"2953","977"
"2953","979"
"2953","1015"
"2953","1016"
"2953","1018"
"2953","1022"
"2953","1042"
"2953","1129"
"2953","1301"
"2953","1304"
"2953","1544"
"2953","1545"
"2953","1564"
"2953","1582"
"2953","1624"
"2953","1627"
"2953","1702"
"2954","1582"
"2954","1605"
"2954","1606"
"2954","1616"
"2954","1626"
"2955","27"
"2955","296"
"2955","341"
"2955","343"
"2955","344"
"2955","347"
"2955","351"
"2955","527"
"2955","528"
"2955","529"
"2955","530"
"2955","627"
"2955","923"
"2955","983"
"2955","1019"
"2955","1024"
"2955","1156"
"2955","1166"
"2955","1334"
"2955","1361"
"2955","1366"
"2955","1582"
"2955","1606"
"2955","1626"
"2955","1631"
"2956","107"
"2956","116"
"2956","117"
"2956","118"
"2956","166"
"2956","459"
"2956","624"
"2956","632"
"2956","658"
"2956","669"
"2956","795"
"2956","809"
"2956","818"
"2956","878"
"2956","1011"
"2956","1012"
"2956","1015"
"2956","1019"
"2956","1020"
"2956","1024"
"2956","1051"
"2956","1125"
"2956","1196"
"2956","1282"
"2956","1493"
"2956","1541"
"2956","1544"
"2956","1568"
"2956","1582"
"2956","1601"
"2956","1606"
"2956","1614"
"2956","1624"
"2956","1631"
"2956","1633"
"2956","1672"
"2956","1703"
"2957","27"
"2957","107"
"2957","118"
"2957","120"
"2957","166"
"2957","297"
"2957","313"
"2957","321"
"2957","351"
"2957","629"
"2957","795"
"2957","798"
"2957","968"
"2957","1015"
"2957","1019"
"2957","1025"
"2957","1125"
"2957","1129"
"2957","1184"
"2957","1282"
"2957","1544"
"2957","1564"
"2957","1582"
"2957","1599"
"2957","1601"
"2957","1606"
"2957","1616"
"2957","1623"
"2957","1624"
"2957","1626"
"2957","1627"
"2957","1631"
"2957","1680"
"2957","1705"
"2957","1707"
"2957","1708"
"2957","1709"
"2957","1710"
"2957","1711"
"2957","1715"
"2957","1716"
"2957","1717"
"2957","1731"
"2958","464"
"2958","1544"
"2959","1376"
"2960","4"
"2960","339"
"2960","351"
"2960","464"
"2960","795"
"2960","798"
"2960","799"
"2960","923"
"2960","926"
"2960","1057"
"2960","1065"
"2960","1078"
"2960","1294"
"2960","1577"
"2960","1578"
"2961","119"
"2961","344"
"2961","528"
"2961","798"
"2961","1099"
"2961","1100"
"2961","1156"
"2961","1215"
"2961","1294"
"2961","1591"
"2961","1606"
"2961","1614"
"2961","1622"
"2961","1623"
"2961","1626"
"2961","1631"
"2961","1712"
"2961","1713"
"2961","1714"
"2962","464"
"2962","1606"
"2963","464"
"2964","113"
"2964","464"
"2964","923"
"2964","969"
"2964","1061"
"2964","1062"
"2964","1332"
"2964","1606"
"2964","1720"
"2964","1721"
"2965","374"
"2965","1025"
"2966","343"
"2966","464"
"2967","464"
"2967","529"
"2968","464"
"2968","1672"
"2968","1722"
"2969","464"
"2969","1606"
"2970","244"
"2970","464"
"2970","798"
"2970","889"
"2970","951"
"2970","1591"
"2970","1622"
"2970","1723"
"2971","351"
"2971","464"
"2971","1061"
"2971","1606"
"2972","118"
"2972","119"
"2972","344"
"2972","462"
"2972","464"
"2972","798"
"2972","951"
"2972","975"
"2972","1061"
"2972","1442"
"2972","1443"
"2972","1510"
"2972","1599"
"2972","1606"
"2972","1614"
"2972","1631"
"2972","1724"
"2973","113"
"2974","1014"
"2974","1025"
"2974","1606"
"2975","113"
"2975","240"
"2976","798"
"2977","27"
"2977","29"
"2977","1582"
"2977","1599"
"2977","1606"
"2977","1624"
"2977","1725"
"2978","1243"
"2979","27"
"2979","42"
"2979","923"
"2979","927"
"2979","1051"
"2979","1582"
"2979","1599"
"2979","1605"
"2979","1606"
"2979","1616"
"2979","1624"
"2979","1626"
"2979","1631"
"2980","1243"
"2981","1243"
"2982","81"
"2982","116"
"2982","1014"
"2982","1024"
"2982","1025"
"2983","1042"
"2983","1243"
"2984","1243"
"2985","1243"
"2986","1243"
"2986","1544"
"2986","1686"
"2986","2346"
"2987","86"
"2987","87"
"2987","112"
"2987","658"
"2987","674"
"2987","713"
"2987","753"
"2987","755"
"2987","756"
"2987","905"
"2987","966"
"2987","1495"
"2987","1496"
"2987","1497"
"2987","1544"
"2987","1582"
"2987","1599"
"2987","1606"
"2987","1624"
"2987","1626"
"2987","1631"
"2988","1243"
"2989","1243"
"2990","83"
"2990","1015"
"2990","1019"
"2990","1606"
"2991","1243"
"2992","1065"
"2992","1243"
"2992","1383"
"2992","1726"
"2993","1243"
"2994","798"
"2994","984"
"2994","1243"
"2994","1728"
"2995","83"
"2995","798"
"2995","1243"
"2996","1243"
"2997","795"
"2997","798"
"2997","1243"
"2998","47"
"2998","247"
"2998","1243"
"2999","1243"
"3000","322"
"3000","461"
"3000","1243"
"3001","1084"
"3001","1243"
"3002","798"
"3002","1065"
"3002","1078"
"3002","1243"
"3003","1065"
"3003","1243"
"3004","1243"
"3004","1729"
"3005","981"
"3006","358"
"3006","360"
"3006","464"
"3006","510"
"3006","864"
"3006","1061"
"3006","1606"
"3006","1730"
"3007","464"
"3007","527"
"3007","665"
"3007","669"
"3007","795"
"3007","798"
"3007","1143"
"3007","1359"
"3007","1577"
"3007","1578"
"3007","1606"
"3007","1624"
"3007","1631"
"3007","1636"
"3008","1243"
"3008","1631"
"3008","1732"
"3010","1243"
"3011","798"
"3012","578"
"3012","798"
"3012","1243"
"3012","1512"
"3013","81"
"3013","313"
"3013","314"
"3013","578"
"3013","579"
"3013","1017"
"3013","1021"
"3013","1025"
"3013","1694"
"3013","1733"
"3013","1735"
"3013","1736"
"3014","1065"
"3014","1243"
"3015","119"
"3015","343"
"3015","1020"
"3015","1582"
"3015","1737"
"3015","1741"
"3015","1742"
"3015","1743"
"3017","279"
"3017","319"
"3017","322"
"3017","1533"
"3017","1539"
"3017","1582"
"3017","1624"
"3017","1626"
"3017","1631"
"3017","1740"
"3017","1742"
"3018","464"
"3018","1065"
"3018","1078"
"3018","1243"
"3018","1295"
"3018","1747"
"3019","464"
"3019","1215"
"3019","1631"
"3020","113"
"3020","464"
"3020","669"
"3021","591"
"3021","1065"
"3021","1078"
"3021","1243"
"3021","1488"
"3022","981"
"3022","1065"
"3022","1126"
"3022","1142"
"3022","1143"
"3023","113"
"3023","237"
"3024","113"
"3024","237"
"3024","1606"
"3025","113"
"3025","1078"
"3025","1143"
"3025","1624"
"3025","1631"
"3026","159"
"3027","911"
"3027","1582"
"3027","1606"
"3027","1614"
"3027","1623"
"3027","1624"
"3027","1631"
"3028","358"
"3028","464"
"3028","911"
"3028","1606"
"3028","1614"
"3028","1624"
"3028","1631"
"3028","1748"
"3029","118"
"3029","358"
"3029","360"
"3029","464"
"3029","665"
"3029","795"
"3029","911"
"3029","1061"
"3029","1523"
"3029","1606"
"3029","1614"
"3029","1631"
"3029","1749"
"3030","464"
"3030","798"
"3030","1606"
"3031","113"
"3031","1614"
"3031","1624"
"3031","1631"
"3032","1515"
"3032","1580"
"3032","1582"
"3032","1599"
"3032","1606"
"3032","1623"
"3032","1624"
"3032","1631"
"3033","10"
"3033","112"
"3033","118"
"3033","321"
"3033","795"
"3033","798"
"3033","1015"
"3033","1032"
"3033","1033"
"3033","1109"
"3033","1582"
"3033","1591"
"3033","1599"
"3033","1606"
"3033","1622"
"3033","1623"
"3033","1624"
"3033","1631"
"3033","1750"
"3034","103"
"3034","1582"
"3034","1599"
"3034","1606"
"3034","1623"
"3034","1624"
"3034","1626"
"3034","1750"
"3035","795"
"3035","798"
"3035","1243"
"3035","1624"
"3035","1631"
"3036","27"
"3036","168"
"3036","313"
"3036","1015"
"3036","1099"
"3036","1544"
"3036","1582"
"3036","1583"
"3036","1599"
"3036","1605"
"3036","1606"
"3036","1615"
"3036","1622"
"3036","1623"
"3036","1624"
"3036","1631"
"3036","1723"
"3037","1143"
"3038","237"
"3039","105"
"3039","314"
"3039","324"
"3039","669"
"3039","1042"
"3039","1359"
"3039","1544"
"3039","1582"
"3039","1599"
"3039","1606"
"3039","1623"
"3039","1626"
"3039","1751"
"3039","1752"
"3039","1753"
"3039","1754"
"3040","237"
"3040","1065"
"3040","1631"
"3041","83"
"3041","159"
"3041","1019"
"3041","1270"
"3041","1624"
"3042","159"
"3043","836"
"3043","1000"
"3044","83"
"3044","1015"
"3044","1025"
"3044","1026"
"3044","1295"
"3044","1297"
"3044","1606"
"3045","21"
"3045","159"
"3045","981"
"3045","1268"
"3046","1243"
"3046","1295"
"3047","81"
"3047","118"
"3047","374"
"3047","968"
"3047","1019"
"3047","1020"
"3047","1024"
"3047","1025"
"3048","3"
"3048","81"
"3048","83"
"3048","118"
"3048","464"
"3048","795"
"3048","798"
"3048","1015"
"3048","1019"
"3048","1025"
"3048","1085"
"3048","1131"
"3048","1132"
"3048","1295"
"3048","1296"
"3048","1297"
"3048","1447"
"3048","1515"
"3048","1524"
"3048","1544"
"3048","1547"
"3048","1553"
"3048","1582"
"3048","1586"
"3048","1606"
"3048","1624"
"3048","1711"
"3048","1736"
"3048","1755"
"3049","1143"
"3050","1143"
"3051","1143"
"3052","159"
"3052","1606"
"3052","1624"
"3053","113"
"3053","344"
"3053","669"
"3053","1515"
"3053","1606"
"3053","1631"
"3054","1243"
"3054","1295"
"3054","1297"
"3054","1624"
"3054","1756"
"3055","665"
"3055","669"
"3055","798"
"3055","1383"
"3055","1544"
"3055","1582"
"3055","1596"
"3055","1606"
"3055","1624"
"3055","1757"
"3056","159"
"3056","866"
"3056","1142"
"3056","1252"
"3056","1253"
"3057","1243"
"3057","1624"
"3057","1758"
"3058","624"
"3058","1624"
"3058","1759"
"3059","567"
"3059","1243"
"3059","1523"
"3059","1760"
"3060","795"
"3060","798"
"3060","1015"
"3060","1025"
"3060","1544"
"3060","1546"
"3060","1582"
"3060","1599"
"3060","1606"
"3060","1616"
"3060","1624"
"3060","1626"
"3060","1761"
"3060","1762"
"3061","3"
"3061","351"
"3061","464"
"3061","795"
"3061","798"
"3061","1131"
"3061","1132"
"3061","1295"
"3061","1297"
"3061","1582"
"3061","1590"
"3061","1606"
"3061","1616"
"3061","1619"
"3061","1624"
"3061","1626"
"3062","27"
"3062","83"
"3062","658"
"3062","795"
"3062","1026"
"3062","1295"
"3062","1544"
"3062","1582"
"3062","1606"
"3062","1616"
"3062","1624"
"3063","658"
"3063","795"
"3063","1019"
"3063","1544"
"3063","1582"
"3063","1606"
"3063","1616"
"3063","1624"
"3063","1763"
"3063","1764"
"3064","319"
"3064","658"
"3064","1025"
"3064","1295"
"3064","1497"
"3064","1582"
"3064","1616"
"3064","1623"
"3064","1624"
"3064","1626"
"3064","1765"
"3064","1766"
"3064","1767"
"3065","795"
"3065","798"
"3066","1606"
"3067","114"
"3067","374"
"3067","968"
"3067","1012"
"3067","1013"
"3067","1014"
"3067","1017"
"3067","1019"
"3067","1020"
"3067","1024"
"3067","1025"
"3067","1301"
"3067","1544"
"3067","1577"
"3067","1578"
"3068","113"
"3068","237"
"3069","798"
"3069","1606"
"3069","1768"
"3069","1769"
"3070","798"
"3070","1014"
"3070","1015"
"3070","1017"
"3070","1025"
"3071","1013"
"3071","1025"
"3071","1606"
"3072","1143"
"3073","1143"
"3074","263"
"3075","83"
"3075","1019"
"3075","1025"
"3076","374"
"3076","1019"
"3076","1025"
"3077","113"
"3077","237"
"3077","1606"
"3077","1770"
"3079","237"
"3080","159"
"3080","1143"
"3080","1144"
"3080","1157"
"3080","1771"
"3080","1772"
"3081","263"
"3082","113"
"3082","237"
"3082","464"
"3083","237"
"3084","237"
"3084","1065"
"3084","1672"
"3084","1722"
"3084","1770"
"3085","237"
"3085","1065"
"3086","237"
"3086","1065"
"3087","464"
"3087","1379"
"3088","71"
"3088","263"
"3088","669"
"3088","1397"
"3089","71"
"3089","263"
"3089","1397"
"3090","263"
"3090","1397"
"3091","113"
"3091","237"
"3091","1379"
"3092","71"
"3092","263"
"3092","669"
"3092","798"
"3093","159"
"3093","1143"
"3093","1624"
"3093","1631"
"3093","1773"
"3094","263"
"3094","1301"
"3095","106"
"3095","795"
"3095","1379"
"3095","1606"
"3095","1624"
"3095","1636"
"3096","3"
"3096","332"
"3096","795"
"3096","798"
"3096","1151"
"3096","1155"
"3096","1296"
"3096","1297"
"3097","367"
"3097","461"
"3097","464"
"3097","599"
"3097","665"
"3097","669"
"3097","1774"
"3098","1065"
"3098","1297"
"3098","1775"
"3099","263"
"3099","1624"
"3100","795"
"3100","856"
"3100","1015"
"3100","1053"
"3100","1243"
"3100","1636"
"3101","237"
"3102","237"
"3102","375"
"3103","1111"
"3103","1624"
"3103","1776"
"3104","240"
"3104","795"
"3104","798"
"3105","263"
"3106","263"
"3107","313"
"3107","314"
"3107","319"
"3107","320"
"3107","321"
"3107","415"
"3107","1041"
"3107","1042"
"3107","1370"
"3107","1582"
"3107","1590"
"3107","1599"
"3107","1602"
"3107","1606"
"3107","1619"
"3107","1623"
"3107","1777"
"3107","1778"
"3107","1779"
"3107","1780"
"3107","1781"
"3107","1782"
"3108","113"
"3108","313"
"3108","1042"
"3108","1783"
"3109","76"
"3109","78"
"3109","164"
"3109","255"
"3109","313"
"3109","315"
"3109","317"
"3109","318"
"3109","319"
"3109","320"
"3109","321"
"3109","323"
"3109","351"
"3109","365"
"3109","399"
"3109","415"
"3109","727"
"3109","1041"
"3109","1287"
"3109","1288"
"3109","1289"
"3109","1359"
"3109","1370"
"3109","1582"
"3109","1606"
"3109","1624"
"3109","1784"
"3109","1785"
"3109","1786"
"3109","1787"
"3109","1788"
"3109","1789"
"3109","1790"
"3109","1791"
"3109","1792"
"3109","1793"
"3110","27"
"3110","255"
"3110","313"
"3110","314"
"3110","317"
"3110","318"
"3110","319"
"3110","321"
"3110","323"
"3110","415"
"3110","1041"
"3110","1042"
"3110","1370"
"3110","1582"
"3110","1590"
"3110","1599"
"3110","1602"
"3110","1606"
"3110","1623"
"3110","1624"
"3110","1626"
"3110","1777"
"3110","1789"
"3110","1792"
"3110","1794"
"3110","1795"
"3110","1796"
"3110","1797"
"3110","1798"
"3110","1799"
"3111","319"
"3111","320"
"3111","321"
"3111","323"
"3111","415"
"3111","1084"
"3111","1606"
"3111","1624"
"3111","1800"
"3112","367"
"3112","1539"
"3113","263"
"3114","11"
"3114","263"
"3114","796"
"3115","237"
"3115","464"
"3115","1624"
"3115","1801"
"3115","1802"
"3116","1243"
"3118","1546"
"3118","1803"
"3119","130"
"3119","321"
"3119","616"
"3119","713"
"3119","798"
"3119","1025"
"3119","1042"
"3119","1461"
"3119","1462"
"3119","1463"
"3119","1582"
"3119","1599"
"3119","1604"
"3119","1606"
"3119","1624"
"3119","1804"
"3120","1232"
"3120","1807"
"3121","798"
"3122","4"
"3122","332"
"3122","558"
"3122","560"
"3122","798"
"3122","968"
"3122","1604"
"3122","1606"
"3122","1624"
"3123","982"
"3124","367"
"3124","665"
"3124","795"
"3124","796"
"3124","798"
"3124","799"
"3124","800"
"3124","1041"
"3124","1042"
"3124","1544"
"3124","1809"
"3125","75"
"3125","1379"
"3125","1397"
"3125","1544"
"3125","1604"
"3125","1810"
"3126","263"
"3126","1065"
"3126","1143"
"3126","1606"
"3127","263"
"3127","1143"
"3128","263"
"3128","1143"
"3128","1606"
"3129","263"
"3129","1143"
"3130","263"
"3130","1520"
"3130","1521"
"3131","263"
"3131","1143"
"3132","263"
"3133","263"
"3133","1513"
"3134","113"
"3134","1606"
"3134","1623"
"3134","1631"
"3135","113"
"3135","1623"
"3136","263"
"3136","1143"
"3137","1811"
"3138","263"
"3139","1143"
"3139","1244"
"3140","367"
"3140","795"
"3140","798"
"3140","1544"
"3140","1604"
"3140","1606"
"3140","1624"
"3140","1631"
"3140","1632"
"3142","263"
"3142","1143"
"3142","1812"
"3142","1813"
"3142","1814"
"3143","263"
"3144","4"
"3144","1155"
"3144","1156"
"3145","83"
"3145","1019"
"3146","567"
"3146","1243"
"3146","1631"
"3147","16"
"3147","76"
"3147","113"
"3147","464"
"3147","669"
"3147","798"
"3147","1078"
"3148","128"
"3148","313"
"3148","1606"
"3149","128"
"3149","1606"
"3149","2095"
"3149","2106"
"3150","128"
"3151","744"
"3152","1019"
"3153","744"
"3153","1630"
"3154","744"
"3155","552"
"3155","744"
"3156","244"
"3156","289"
"3156","552"
"3156","744"
"3157","297"
"3157","329"
"3157","608"
"3157","740"
"3157","744"
"3157","1444"
"3157","2096"
"3157","2097"
"3157","2098"
"3158","140"
"3158","289"
"3158","552"
"3158","744"
"3158","859"
"3158","1395"
"3158","1858"
"3159","1359"
"3159","1462"
"3159","2099"
"3160","379"
"3161","1631"
"3162","309"
"3162","379"
"3162","1381"
"3162","1382"
"3162","2100"
"3163","788"
"3163","1606"
"3163","1631"
"3164","17"
"3164","329"
"3164","785"
"3164","887"
"3164","1467"
"3164","1519"
"3164","1520"
"3164","2102"
"3165","329"
"3165","1519"
"3165","1520"
"3166","381"
"3166","512"
"3166","744"
"3168","512"
"3168","744"
"3168","1344"
"3169","1477"
"3170","943"
"3171","1554"
"3171","2103"
"3172","193"
"3173","445"
"3174","309"
"3174","329"
"3174","744"
"3175","309"
"3175","329"
"3175","744"
"3176","309"
"3176","329"
"3176","512"
"3176","744"
"3176","762"
"3177","182"
"3177","183"
"3177","189"
"3177","1042"
"3177","1624"
"3177","2104"
"3178","744"
"3180","942"
"3180","1559"
"3180","1560"
"3181","700"
"3181","1112"
"3181","1379"
"3181","2105"
"3182","529"
"3182","1084"
"3183","297"
"3183","798"
"3183","1061"
"3183","1064"
"3183","1084"
"3184","1381"
"3184","1382"
"3184","2107"
"3185","744"
"3187","2108"
"3188","942"
"3189","329"
"3189","744"
"3190","329"
"3190","744"
"3190","2109"
"3191","448"
"3191","2110"
"3192","1466"
"3194","132"
"3194","201"
"3194","465"
"3194","512"
"3194","749"
"3194","1604"
"3194","1613"
"3194","2111"
"3195","1604"
"3195","2111"
"3196","475"
"3197","81"
"3197","113"
"3197","201"
"3197","299"
"3197","329"
"3197","1359"
"3197","1462"
"3197","2112"
"3197","2113"
"3199","329"
"3199","572"
"3199","2114"
"3199","2115"
"3200","182"
"3200","253"
"3201","238"
"3201","523"
"3201","869"
"3201","1244"
"3202","238"
"3202","239"
"3204","201"
"3204","1359"
"3204","1462"
"3204","1604"
"3204","1611"
"3204","1613"
"3204","1624"
"3204","2116"
"3205","215"
"3206","744"
"3207","84"
"3207","795"
"3207","796"
"3207","798"
"3208","16"
"3208","329"
"3208","744"
"3209","329"
"3209","744"
"3209","1462"
"3210","8"
"3210","329"
"3210","367"
"3210","663"
"3210","665"
"3210","744"
"3210","1096"
"3210","2118"
"3211","379"
"3211","572"
"3212","329"
"3212","379"
"3212","971"
"3213","329"
"3213","379"
"3213","1946"
"3214","379"
"3215","1237"
"3215","1238"
"3215","1239"
"3215","1280"
"3215","1381"
"3215","1382"
"3215","2119"
"3216","215"
"3216","329"
"3216","744"
"3216","1381"
"3217","1517"
"3218","379"
"3218","558"
"3218","744"
"3218","939"
"3218","1239"
"3218","2121"
"3219","512"
"3219","917"
"3219","1046"
"3219","2122"
"3219","2123"
"3220","1280"
"3221","1396"
"3221","2124"
"3223","1817"
"3223","2125"
"3223","2126"
"3224","42"
"3224","114"
"3224","1462"
"3224","1601"
"3224","1605"
"3224","1609"
"3224","1620"
"3224","1626"
"3224","2127"
"3224","2128"
"3224","2129"
"3225","378"
"3225","379"
"3225","1025"
"3226","1221"
"3226","1295"
"3226","1296"
"3226","1297"
"3227","213"
"3227","1466"
"3227","1569"
"3228","1021"
"3228","1025"
"3228","1359"
"3229","706"
"3230","113"
"3230","956"
"3230","1133"
"3230","2130"
"3231","192"
"3231","464"
"3231","798"
"3231","1631"
"3232","956"
"3232","1257"
"3232","1606"
"3234","165"
"3235","2132"
"3236","28"
"3236","329"
"3236","744"
"3236","1296"
"3237","524"
"3238","1129"
"3238","1133"
"3238","1216"
"3239","213"
"3240","851"
"3240","1587"
"3240","1605"
"3240","1609"
"3240","1626"
"3241","221"
"3242","221"
"3243","221"
"3244","113"
"3244","239"
"3244","240"
"3244","244"
"3244","461"
"3244","944"
"3245","28"
"3245","221"
"3245","329"
"3245","578"
"3245","929"
"3245","930"
"3245","1294"
"3245","1418"
"3245","1836"
"3245","2011"
"3245","2090"
"3245","2091"
"3245","2092"
"3246","82"
"3246","221"
"3246","244"
"3246","929"
"3246","930"
"3246","1294"
